source,target,edge_type,weight,metadata
mechanism:REM_NREM_switching,variable:REM latency,mechanism_measured_by_variable,1.0,{}
variable:REM latency,modality:PSG,variable_belongs_to_modality,1.0,{}
paper:doi:10.1101/2020.09.01.274977,finding:E_a56eb219d70b,paper_reports_finding,1.0,{}
finding:E_a56eb219d70b,mechanism:spindle generation,finding_supports_mechanism,0.303,{}
mechanism:spindle generation,variable:spindle_density,mechanism_measured_by_variable,1.0,{}
variable:spindle_density,modality:EEG,variable_belongs_to_modality,1.0,{}
paper:doi:10.1101/2020.09.01.274977,finding:E_f29bf4cffc7b,paper_reports_finding,1.0,{}
finding:E_f29bf4cffc7b,mechanism:thalamic_reticular_spindle,finding_supports_mechanism,0.303,{}
mechanism:thalamic_reticular_spindle,variable:spindle,mechanism_measured_by_variable,1.0,{}
variable:spindle,modality:electrophysiology,variable_belongs_to_modality,1.0,{}
paper:doi:10.1101/2020.09.01.274977,finding:E_bae96d722666,paper_reports_finding,1.0,{}
finding:E_bae96d722666,mechanism:REM_NREM_switching,finding_supports_mechanism,0.303,{}
mechanism:REM_NREM_switching,variable:REM latency,mechanism_measured_by_variable,1.0,{}
variable:REM latency,modality:PSG,variable_belongs_to_modality,1.0,{}
paper:doi:10.1002/brb3.70785,finding:E_f1771c3c1be7,paper_reports_finding,1.0,{}
finding:E_f1771c3c1be7,mechanism:white matter integrity,finding_supports_mechanism,0.72,{}
mechanism:white matter integrity,variable:FA,mechanism_measured_by_variable,1.0,{}
variable:FA,modality:DTI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1002/brb3.70785,finding:E_af124fae076d,paper_reports_finding,1.0,{}
finding:E_af124fae076d,mechanism:sleep quality,finding_supports_mechanism,0.49,{}
mechanism:sleep quality,variable:sleep quality,mechanism_measured_by_variable,1.0,{}
variable:sleep quality,modality:Scale,variable_belongs_to_modality,1.0,{}
paper:doi:10.1002/brb3.70785,finding:E_d4757f3ae42c,paper_reports_finding,1.0,{}
finding:E_d4757f3ae42c,mechanism:glymphatic_clearance,finding_supports_mechanism,0.49,{}
mechanism:glymphatic_clearance,variable:glymphatic flow,mechanism_measured_by_variable,1.0,{}
variable:glymphatic flow,modality:MRI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1002/brb3.70785,finding:E_7cc51e119ab4,paper_reports_finding,1.0,{}
finding:E_7cc51e119ab4,mechanism:sleep quality,finding_supports_mechanism,0.19,{}
mechanism:sleep quality,variable:sleep quality,mechanism_measured_by_variable,1.0,{}
variable:sleep quality,modality:Scale,variable_belongs_to_modality,1.0,{}
paper:doi:10.1002/brb3.70785,finding:E_311b7e8881e2,paper_reports_finding,1.0,{}
finding:E_311b7e8881e2,mechanism:glymphatic_clearance,finding_supports_mechanism,0.19,{}
mechanism:glymphatic_clearance,variable:glymphatic flow,mechanism_measured_by_variable,1.0,{}
variable:glymphatic flow,modality:MRI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1002/brb3.70785,finding:E_6d036d1b3ab9,paper_reports_finding,1.0,{}
finding:E_6d036d1b3ab9,mechanism:white matter integrity,finding_supports_mechanism,0.19,{}
mechanism:white matter integrity,variable:FA,mechanism_measured_by_variable,1.0,{}
variable:FA,modality:DTI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1002/brb3.70785,finding:E_3649a9e194dd,paper_reports_finding,1.0,{}
finding:E_3649a9e194dd,mechanism:sleep quality,finding_supports_mechanism,0.19,{}
mechanism:sleep quality,variable:sleep quality,mechanism_measured_by_variable,1.0,{}
variable:sleep quality,modality:Scale,variable_belongs_to_modality,1.0,{}
paper:doi:10.1002/brb3.70785,finding:E_0148d0822618,paper_reports_finding,1.0,{}
finding:E_0148d0822618,mechanism:thalamocortical coupling,finding_supports_mechanism,0.19,{}
mechanism:thalamocortical coupling,variable:thalamus_DMN_FC,mechanism_measured_by_variable,1.0,{}
variable:thalamus_DMN_FC,modality:EEG-fMRI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1002/brb3.70785,finding:E_7159c10a6b1d,paper_reports_finding,1.0,{}
finding:E_7159c10a6b1d,mechanism:limbic structural vulnerability,finding_supports_mechanism,0.19,{}
mechanism:limbic structural vulnerability,variable:hippocampus_volume,mechanism_measured_by_variable,1.0,{}
variable:hippocampus_volume,modality:MRI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1002/brb3.70785,finding:E_94ff703a16ec,paper_reports_finding,1.0,{}
finding:E_94ff703a16ec,mechanism:thalamocortical coupling,finding_supports_mechanism,0.3,{}
mechanism:thalamocortical coupling,variable:thalamus_DMN_FC,mechanism_measured_by_variable,1.0,{}
variable:thalamus_DMN_FC,modality:EEG-fMRI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1002/brb3.70785,finding:E_f3d54d2a9360,paper_reports_finding,1.0,{}
finding:E_f3d54d2a9360,mechanism:sleep quality,finding_supports_mechanism,0.3,{}
mechanism:sleep quality,variable:sleep quality,mechanism_measured_by_variable,1.0,{}
variable:sleep quality,modality:Scale,variable_belongs_to_modality,1.0,{}
paper:doi:10.1002/brb3.70785,finding:E_16e12dbe8939,paper_reports_finding,1.0,{}
finding:E_16e12dbe8939,mechanism:glymphatic_clearance,finding_supports_mechanism,0.19,{}
mechanism:glymphatic_clearance,variable:glymphatic flow,mechanism_measured_by_variable,1.0,{}
variable:glymphatic flow,modality:MRI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1038/s44323-024-00017-x,finding:E_fcd623fbb97e,paper_reports_finding,1.0,{}
finding:E_fcd623fbb97e,mechanism:white matter integrity,finding_supports_mechanism,0.192,{}
mechanism:white matter integrity,variable:FA,mechanism_measured_by_variable,1.0,{}
variable:FA,modality:DTI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1038/s44323-024-00017-x,finding:E_d0d56d8a7c9c,paper_reports_finding,1.0,{}
finding:E_d0d56d8a7c9c,mechanism:confound / methodological limitation,finding_supports_mechanism,0.162,{}
mechanism:confound / methodological limitation,variable:age,mechanism_measured_by_variable,1.0,{}
variable:age,modality:Method,variable_belongs_to_modality,1.0,{}
paper:doi:10.1038/s44323-024-00017-x,finding:E_53564adcf3ca,paper_reports_finding,1.0,{}
finding:E_53564adcf3ca,mechanism:REM_NREM_switching,finding_supports_mechanism,0.162,{}
mechanism:REM_NREM_switching,variable:REM latency,mechanism_measured_by_variable,1.0,{}
variable:REM latency,modality:PSG,variable_belongs_to_modality,1.0,{}
paper:doi:10.1038/s44323-024-00017-x,finding:E_f8730f9c3489,paper_reports_finding,1.0,{}
finding:E_f8730f9c3489,mechanism:confound / methodological limitation,finding_supports_mechanism,0.162,{}
mechanism:confound / methodological limitation,variable:age,mechanism_measured_by_variable,1.0,{}
variable:age,modality:Method,variable_belongs_to_modality,1.0,{}
paper:doi:10.1038/s44323-024-00017-x,finding:E_e786dc364744,paper_reports_finding,1.0,{}
finding:E_e786dc364744,mechanism:REM_NREM_switching,finding_supports_mechanism,0.192,{}
mechanism:REM_NREM_switching,variable:REM latency,mechanism_measured_by_variable,1.0,{}
variable:REM latency,modality:PSG,variable_belongs_to_modality,1.0,{}
paper:doi:10.1038/s44323-024-00017-x,finding:E_0254e6f16c8a,paper_reports_finding,1.0,{}
finding:E_0254e6f16c8a,mechanism:thalamocortical coupling,finding_supports_mechanism,0.162,{}
mechanism:thalamocortical coupling,variable:thalamus_DMN_FC,mechanism_measured_by_variable,1.0,{}
variable:thalamus_DMN_FC,modality:EEG-fMRI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1038/s44323-024-00017-x,finding:E_eab1d2a77265,paper_reports_finding,1.0,{}
finding:E_eab1d2a77265,mechanism:confound / methodological limitation,finding_supports_mechanism,0.162,{}
mechanism:confound / methodological limitation,variable:age,mechanism_measured_by_variable,1.0,{}
variable:age,modality:Method,variable_belongs_to_modality,1.0,{}
paper:doi:10.1038/s44323-024-00017-x,finding:E_be06b52f8c9d,paper_reports_finding,1.0,{}
finding:E_be06b52f8c9d,mechanism:REM_NREM_switching,finding_supports_mechanism,0.302,{}
mechanism:REM_NREM_switching,variable:REM latency,mechanism_measured_by_variable,1.0,{}
variable:REM latency,modality:PSG,variable_belongs_to_modality,1.0,{}
paper:doi:10.1212/01.con.0000522244.13784.bf,finding:E_ee55b356a68b,paper_reports_finding,1.0,{}
finding:E_ee55b356a68b,mechanism:white matter integrity,finding_supports_mechanism,0.132,{}
mechanism:white matter integrity,variable:FA,mechanism_measured_by_variable,1.0,{}
variable:FA,modality:DTI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1212/01.con.0000522244.13784.bf,finding:E_c095459dfc22,paper_reports_finding,1.0,{}
finding:E_c095459dfc22,mechanism:confound / methodological limitation,finding_supports_mechanism,0.132,{}
mechanism:confound / methodological limitation,variable:medication,mechanism_measured_by_variable,1.0,{}
variable:medication,modality:Method,variable_belongs_to_modality,1.0,{}
paper:doi:10.1212/01.con.0000522244.13784.bf,finding:E_62c03ba03ba0,paper_reports_finding,1.0,{}
finding:E_62c03ba03ba0,mechanism:confound / methodological limitation,finding_supports_mechanism,0.162,{}
mechanism:confound / methodological limitation,variable:medication,mechanism_measured_by_variable,1.0,{}
variable:medication,modality:Method,variable_belongs_to_modality,1.0,{}
paper:doi:10.1212/01.con.0000522244.13784.bf,finding:E_f56880eb50af,paper_reports_finding,1.0,{}
finding:E_f56880eb50af,mechanism:confound / methodological limitation,finding_supports_mechanism,0.162,{}
mechanism:confound / methodological limitation,variable:medication,mechanism_measured_by_variable,1.0,{}
variable:medication,modality:Method,variable_belongs_to_modality,1.0,{}
paper:doi:10.1212/01.con.0000522244.13784.bf,finding:E_0c43d28bec2b,paper_reports_finding,1.0,{}
finding:E_0c43d28bec2b,mechanism:orexin_hypocretin_arousal,finding_supports_mechanism,0.162,{}
mechanism:orexin_hypocretin_arousal,variable:orexin neuron,mechanism_measured_by_variable,1.0,{}
variable:orexin neuron,modality:electrophysiology,variable_belongs_to_modality,1.0,{}
paper:doi:10.1212/01.con.0000522244.13784.bf,finding:E_c8700698203a,paper_reports_finding,1.0,{}
finding:E_c8700698203a,mechanism:gabaergic_sleep_promotion,finding_supports_mechanism,0.162,{}
mechanism:gabaergic_sleep_promotion,variable:GABA neuron,mechanism_measured_by_variable,1.0,{}
variable:GABA neuron,modality:electrophysiology,variable_belongs_to_modality,1.0,{}
paper:doi:10.1212/01.con.0000522244.13784.bf,finding:E_fb460386b21f,paper_reports_finding,1.0,{}
finding:E_fb460386b21f,mechanism:circadian_regulation,finding_supports_mechanism,0.162,{}
mechanism:circadian_regulation,variable:melatonin,mechanism_measured_by_variable,1.0,{}
variable:melatonin,modality:behavior,variable_belongs_to_modality,1.0,{}
paper:doi:10.1212/01.con.0000522244.13784.bf,finding:E_8a70f57acf57,paper_reports_finding,1.0,{}
finding:E_8a70f57acf57,mechanism:circadian_regulation,finding_supports_mechanism,0.132,{}
mechanism:circadian_regulation,variable:circadian rhythm,mechanism_measured_by_variable,1.0,{}
variable:circadian rhythm,modality:behavior,variable_belongs_to_modality,1.0,{}
paper:doi:10.1016/j.pscychresns.2026.112152,finding:E_348b1c5d8020,paper_reports_finding,1.0,{}
finding:E_348b1c5d8020,mechanism:sleep quality,finding_supports_mechanism,0.191,{}
mechanism:sleep quality,variable:sleep quality,mechanism_measured_by_variable,1.0,{}
variable:sleep quality,modality:Scale,variable_belongs_to_modality,1.0,{}
paper:doi:10.1016/j.pscychresns.2026.112152,finding:E_1131921bd392,paper_reports_finding,1.0,{}
finding:E_1131921bd392,mechanism:white matter integrity,finding_supports_mechanism,0.191,{}
mechanism:white matter integrity,variable:FA,mechanism_measured_by_variable,1.0,{}
variable:FA,modality:DTI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1016/j.pscychresns.2026.112152,finding:E_74ba9f4865e2,paper_reports_finding,1.0,{}
finding:E_74ba9f4865e2,mechanism:sleep quality,finding_supports_mechanism,0.161,{}
mechanism:sleep quality,variable:sleep quality,mechanism_measured_by_variable,1.0,{}
variable:sleep quality,modality:Scale,variable_belongs_to_modality,1.0,{}
paper:doi:10.1016/j.pscychresns.2026.112152,finding:E_f93089287cc3,paper_reports_finding,1.0,{}
finding:E_f93089287cc3,mechanism:confound / methodological limitation,finding_supports_mechanism,0.161,{}
mechanism:confound / methodological limitation,variable:age,mechanism_measured_by_variable,1.0,{}
variable:age,modality:Method,variable_belongs_to_modality,1.0,{}
paper:doi:10.1016/j.pscychresns.2026.112152,finding:E_e0cd0b8da4ad,paper_reports_finding,1.0,{}
finding:E_e0cd0b8da4ad,mechanism:white matter integrity,finding_supports_mechanism,0.271,{}
mechanism:white matter integrity,variable:FA,mechanism_measured_by_variable,1.0,{}
variable:FA,modality:DTI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1016/j.pscychresns.2026.112152,finding:E_91cc3960492f,paper_reports_finding,1.0,{}
finding:E_91cc3960492f,mechanism:confound / methodological limitation,finding_supports_mechanism,0.271,{}
mechanism:confound / methodological limitation,variable:age,mechanism_measured_by_variable,1.0,{}
variable:age,modality:Method,variable_belongs_to_modality,1.0,{}
paper:doi:10.1016/j.pscychresns.2026.112152,finding:E_0ee8b8d3ccef,paper_reports_finding,1.0,{}
finding:E_0ee8b8d3ccef,mechanism:sleep quality,finding_supports_mechanism,0.161,{}
mechanism:sleep quality,variable:sleep quality,mechanism_measured_by_variable,1.0,{}
variable:sleep quality,modality:Scale,variable_belongs_to_modality,1.0,{}
paper:doi:10.33093/ijoras.2025.7.1.11,finding:E_12e40638dd5e,paper_reports_finding,1.0,{}
finding:E_12e40638dd5e,mechanism:insomnia severity,finding_supports_mechanism,0.46,{}
mechanism:insomnia severity,variable:ISI,mechanism_measured_by_variable,1.0,{}
variable:ISI,modality:Scale,variable_belongs_to_modality,1.0,{}
paper:doi:10.33093/ijoras.2025.7.1.11,finding:E_edb80f67fead,paper_reports_finding,1.0,{}
finding:E_edb80f67fead,mechanism:confound / methodological limitation,finding_supports_mechanism,0.46,{}
mechanism:confound / methodological limitation,variable:age,mechanism_measured_by_variable,1.0,{}
variable:age,modality:Method,variable_belongs_to_modality,1.0,{}
paper:doi:10.33093/ijoras.2025.7.1.11,finding:E_87085507d619,paper_reports_finding,1.0,{}
finding:E_87085507d619,mechanism:white matter integrity,finding_supports_mechanism,0.49,{}
mechanism:white matter integrity,variable:FA,mechanism_measured_by_variable,1.0,{}
variable:FA,modality:DTI,variable_belongs_to_modality,1.0,{}
paper:doi:10.33093/ijoras.2025.7.1.11,finding:E_e7229b942923,paper_reports_finding,1.0,{}
finding:E_e7229b942923,mechanism:REM_NREM_switching,finding_supports_mechanism,0.49,{}
mechanism:REM_NREM_switching,variable:REM latency,mechanism_measured_by_variable,1.0,{}
variable:REM latency,modality:PSG,variable_belongs_to_modality,1.0,{}
paper:doi:10.33093/ijoras.2025.7.1.11,finding:E_01fee2c01ad9,paper_reports_finding,1.0,{}
finding:E_01fee2c01ad9,mechanism:confound / methodological limitation,finding_supports_mechanism,0.16,{}
mechanism:confound / methodological limitation,variable:age,mechanism_measured_by_variable,1.0,{}
variable:age,modality:Method,variable_belongs_to_modality,1.0,{}
paper:doi:10.33093/ijoras.2025.7.1.11,finding:E_9fff6a15520c,paper_reports_finding,1.0,{}
finding:E_9fff6a15520c,mechanism:insomnia severity,finding_supports_mechanism,0.19,{}
mechanism:insomnia severity,variable:ISI,mechanism_measured_by_variable,1.0,{}
variable:ISI,modality:Scale,variable_belongs_to_modality,1.0,{}
paper:doi:10.1371/journal.pone.0137297,finding:E_10151cb70590,paper_reports_finding,1.0,{}
finding:E_10151cb70590,mechanism:limbic structural vulnerability,finding_supports_mechanism,0.491,{}
mechanism:limbic structural vulnerability,variable:hippocampus_volume,mechanism_measured_by_variable,1.0,{}
variable:hippocampus_volume,modality:MRI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1371/journal.pone.0137297,finding:E_19431ae647b7,paper_reports_finding,1.0,{}
finding:E_19431ae647b7,mechanism:white matter integrity,finding_supports_mechanism,0.191,{}
mechanism:white matter integrity,variable:FA,mechanism_measured_by_variable,1.0,{}
variable:FA,modality:DTI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1371/journal.pone.0137297,finding:E_2dbb4e2b187e,paper_reports_finding,1.0,{}
finding:E_2dbb4e2b187e,mechanism:confound / methodological limitation,finding_supports_mechanism,0.161,{}
mechanism:confound / methodological limitation,variable:age,mechanism_measured_by_variable,1.0,{}
variable:age,modality:Method,variable_belongs_to_modality,1.0,{}
paper:doi:10.1371/journal.pone.0137297,finding:E_da72d8856a3b,paper_reports_finding,1.0,{}
finding:E_da72d8856a3b,mechanism:limbic structural vulnerability,finding_supports_mechanism,0.191,{}
mechanism:limbic structural vulnerability,variable:hippocampus_volume,mechanism_measured_by_variable,1.0,{}
variable:hippocampus_volume,modality:MRI,variable_belongs_to_modality,1.0,{}
paper:doi:10.1371/journal.pone.0137297,finding:E_faae8a88d5bb,paper_reports_finding,1.0,{}
finding:E_faae8a88d5bb,mechanism:limbic structural vulnerability,finding_supports_mechanism,0.191,{}
mechanism:limbic structural vulnerability,variable:hippocampus_volume,mechanism_measured_by_variable,1.0,{}
